,temp_air,ghi,dni,dhi,wind_speed
2023-05-06 19:00:00,12.98,0.0,-0.0,0.0,2.48
2023-05-06 20:00:00,13.13,0.0,-0.0,0.0,2.62
2023-05-06 21:00:00,13.08,0.0,-0.0,0.0,2.76
2023-05-06 22:00:00,12.94,0.0,-0.0,0.0,2.76
2023-05-06 23:00:00,12.85,0.0,-0.0,0.0,2.55
2023-05-07 00:00:00,12.56,0.0,-0.0,0.0,2.55
2023-05-07 01:00:00,12.3,0.0,-0.0,0.0,2.48
2023-05-07 02:00:00,11.96,0.0,-0.0,0.0,2.41
2023-05-07 03:00:00,11.8,0.0,0.0,0.0,2.28
2023-05-07 04:00:00,11.89,10.0,0.0,10.0,2.14
2023-05-07 05:00:00,13.13,48.0,0.0,48.0,2.14
2023-05-07 06:00:00,14.59,75.0,0.0,75.0,2.9
2023-05-07 07:00:00,15.37,203.0,3.32,201.0,2.69
2023-05-07 08:00:00,16.18,360.0,53.77,322.0,2.83
2023-05-07 09:00:00,16.95,380.0,39.82,349.0,2.9
2023-05-07 10:00:00,17.45,273.0,1.23,272.0,2.69
2023-05-07 11:00:00,17.75,218.0,0.0,218.0,2.14
2023-05-07 12:00:00,17.94,140.0,0.0,140.0,2.34
2023-05-07 13:00:00,15.94,271.0,11.75,263.0,2.14
2023-05-07 14:00:00,15.35,109.0,0.0,109.0,1.86
2023-05-07 15:00:00,14.85,59.0,0.0,59.0,1.86
2023-05-07 16:00:00,14.85,89.0,7.04,87.0,2.21
2023-05-07 17:00:00,14.54,48.0,38.14,43.0,1.93
2023-05-07 18:00:00,13.62,0.0,-0.0,0.0,2.21
2023-05-07 19:00:00,12.94,0.0,-0.0,0.0,2.48
2023-05-07 20:00:00,12.55,0.0,-0.0,0.0,2.48
2023-05-07 21:00:00,12.23,0.0,-0.0,0.0,2.21
2023-05-07 22:00:00,12.05,0.0,-0.0,0.0,2.07
2023-05-07 23:00:00,11.81,0.0,-0.0,0.0,1.72
2023-05-08 00:00:00,11.62,0.0,-0.0,0.0,1.38
2023-05-08 01:00:00,11.54,0.0,-0.0,0.0,1.45
2023-05-08 02:00:00,11.39,0.0,-0.0,0.0,1.72
2023-05-08 03:00:00,11.22,1.0,0.0,1.0,1.93
2023-05-08 04:00:00,11.13,12.0,0.0,12.0,1.66
2023-05-08 05:00:00,11.21,215.0,221.25,142.0,1.79
2023-05-08 06:00:00,11.46,239.0,58.81,211.0,1.93
2023-05-08 07:00:00,11.59,502.0,437.56,237.0,2.41
2023-05-08 08:00:00,12.97,577.0,387.47,302.0,2.34
2023-05-08 09:00:00,13.86,767.0,741.09,188.0,2.41
2023-05-08 10:00:00,15.05,861.0,907.49,121.0,2.41
2023-05-08 11:00:00,15.88,823.0,823.62,156.0,2.28
2023-05-08 12:00:00,16.57,756.0,763.51,172.0,2.07
2023-05-08 13:00:00,17.09,527.0,323.27,306.0,1.86
2023-05-08 14:00:00,16.91,493.0,514.31,199.0,1.79
2023-05-08 15:00:00,16.88,367.0,513.16,143.0,1.86
2023-05-08 16:00:00,16.46,219.0,420.92,98.0,1.72
2023-05-08 17:00:00,15.65,70.0,155.94,49.0,1.66
2023-05-08 18:00:00,14.3,0.0,-0.0,0.0,1.93
2023-05-08 19:00:00,12.9,0.0,-0.0,0.0,2.0
2023-05-08 20:00:00,11.67,0.0,-0.0,0.0,1.93
2023-05-08 21:00:00,10.34,0.0,-0.0,0.0,1.93
2023-05-08 22:00:00,9.23,0.0,-0.0,0.0,1.93
2023-05-08 23:00:00,8.64,0.0,-0.0,0.0,1.72
2023-05-09 00:00:00,9.15,0.0,-0.0,0.0,1.24
2023-05-09 01:00:00,10.32,0.0,-0.0,0.0,0.69
2023-05-09 02:00:00,9.96,0.0,-0.0,0.0,0.21
2023-05-09 03:00:00,8.22,1.0,0.0,1.0,0.83
2023-05-09 04:00:00,8.65,19.0,0.0,19.0,0.69
2023-05-09 05:00:00,10.54,74.0,0.0,74.0,0.48
2023-05-09 06:00:00,12.05,263.0,91.78,219.0,0.55
2023-05-09 07:00:00,13.05,347.0,96.92,288.0,1.03
2023-05-09 08:00:00,14.38,444.0,134.71,348.0,1.38
2023-05-09 09:00:00,15.31,429.0,68.87,375.0,1.79
2023-05-09 10:00:00,15.74,360.0,19.56,344.0,2.21
2023-05-09 11:00:00,16.27,393.0,34.46,365.0,2.48
2023-05-09 12:00:00,16.51,283.0,5.21,279.0,2.9
2023-05-09 13:00:00,16.62,277.0,13.11,268.0,3.03
2023-05-09 14:00:00,16.1,290.0,55.69,258.0,3.1
2023-05-09 15:00:00,15.13,260.0,134.21,201.0,2.83
2023-05-09 16:00:00,14.18,21.0,0.0,21.0,2.14
2023-05-09 17:00:00,13.64,75.0,173.66,51.0,1.72
2023-05-09 18:00:00,12.82,0.0,-0.0,0.0,1.66
2023-05-09 19:00:00,12.62,0.0,-0.0,0.0,1.24
2023-05-09 20:00:00,12.0,0.0,-0.0,0.0,0.97
2023-05-09 21:00:00,11.48,0.0,-0.0,0.0,0.83
2023-05-09 22:00:00,11.08,0.0,-0.0,0.0,0.97
2023-05-09 23:00:00,10.61,0.0,-0.0,0.0,0.97
2023-05-10 00:00:00,10.66,0.0,-0.0,0.0,0.76
2023-05-10 01:00:00,10.24,0.0,-0.0,0.0,0.76
2023-05-10 02:00:00,9.42,0.0,-0.0,0.0,0.97
2023-05-10 03:00:00,7.84,1.0,0.0,1.0,1.24
2023-05-10 04:00:00,7.21,75.0,43.35,67.0,1.38
2023-05-10 05:00:00,10.03,251.0,362.1,129.0,0.9
2023-05-10 06:00:00,12.57,431.0,609.17,137.0,1.31
2023-05-10 07:00:00,13.9,590.0,740.5,137.0,2.21
2023-05-10 08:00:00,14.96,586.0,398.32,301.0,2.41
2023-05-10 09:00:00,15.99,611.0,315.21,363.0,2.21
2023-05-10 10:00:00,16.98,0.0,0.0,0.0,2.14
2023-05-10 11:00:00,17.7,420.0,49.07,380.0,1.93
2023-05-10 12:00:00,18.34,436.0,83.09,372.0,2.28
2023-05-10 13:00:00,18.35,459.0,179.92,335.0,2.69
2023-05-10 14:00:00,18.31,374.0,173.17,274.0,2.97
2023-05-10 15:00:00,18.25,36.0,0.0,36.0,2.9
2023-05-10 16:00:00,17.73,21.0,0.0,21.0,2.62
2023-05-10 17:00:00,16.72,83.0,225.83,51.0,2.48
2023-05-10 18:00:00,15.0,0.0,-0.0,0.0,2.34
2023-05-10 19:00:00,13.53,0.0,-0.0,0.0,0.28
2023-05-10 20:00:00,12.6,0.0,-0.0,0.0,0.69
2023-05-10 21:00:00,11.26,0.0,-0.0,0.0,1.79
2023-05-10 22:00:00,10.58,0.0,-0.0,0.0,1.79
2023-05-10 23:00:00,10.29,0.0,-0.0,0.0,1.72
2023-05-11 00:00:00,10.08,0.0,-0.0,0.0,1.45
2023-05-11 01:00:00,9.04,0.0,-0.0,0.0,1.45
2023-05-11 02:00:00,8.5,0.0,-0.0,0.0,1.24
2023-05-11 03:00:00,8.29,5.0,0.0,5.0,1.1
2023-05-11 04:00:00,9.35,12.0,0.0,12.0,1.1
2023-05-11 05:00:00,10.3,42.0,0.0,42.0,1.31
2023-05-11 06:00:00,11.12,88.0,0.0,88.0,1.45
2023-05-11 07:00:00,11.41,172.0,0.0,172.0,1.59
2023-05-11 08:00:00,12.95,238.0,1.39,237.0,1.31
2023-05-11 09:00:00,14.83,215.0,0.0,215.0,1.1
2023-05-11 10:00:00,16.36,411.0,41.3,377.0,0.9
2023-05-11 11:00:00,17.53,649.0,342.43,369.0,0.55
2023-05-11 12:00:00,18.37,779.0,816.47,148.0,0.41
2023-05-11 13:00:00,18.86,683.0,781.94,142.0,0.34
2023-05-11 14:00:00,18.78,576.0,808.22,107.0,0.48
2023-05-11 15:00:00,18.8,414.0,702.26,101.0,0.9
2023-05-11 16:00:00,18.87,250.0,568.47,81.0,1.38
2023-05-11 17:00:00,17.9,87.0,248.02,51.0,1.72
2023-05-11 18:00:00,16.24,0.0,-0.0,0.0,2.14
2023-05-11 19:00:00,15.07,0.0,-0.0,0.0,2.48
2023-05-11 20:00:00,14.23,0.0,-0.0,0.0,2.69
2023-05-11 21:00:00,13.72,0.0,-0.0,0.0,2.83
2023-05-11 22:00:00,13.37,0.0,-0.0,0.0,2.9
2023-05-11 23:00:00,13.18,0.0,-0.0,0.0,2.97
2023-05-12 00:00:00,13.07,0.0,-0.0,0.0,3.03
2023-05-12 01:00:00,12.9,0.0,-0.0,0.0,2.97
2023-05-12 02:00:00,12.73,0.0,-0.0,0.0,2.9
2023-05-12 03:00:00,12.47,4.0,0.0,4.0,2.97
2023-05-12 04:00:00,12.76,110.0,182.67,75.0,2.97
2023-05-12 05:00:00,14.12,224.0,229.97,145.0,2.76
2023-05-12 06:00:00,15.73,447.0,673.08,118.0,3.52
2023-05-12 07:00:00,17.91,397.0,168.41,293.0,4.07
2023-05-12 08:00:00,19.07,241.0,2.77,239.0,4.21
2023-05-12 09:00:00,20.17,635.0,368.69,343.0,4.34
2023-05-12 10:00:00,21.08,459.0,76.29,396.0,4.41
2023-05-12 11:00:00,21.71,285.0,2.44,283.0,4.69
2023-05-12 12:00:00,21.66,246.0,1.29,245.0,4.9
2023-05-12 13:00:00,19.75,215.0,1.44,214.0,3.72
2023-05-12 14:00:00,18.58,267.0,34.3,247.0,3.38
2023-05-12 15:00:00,18.69,155.0,6.69,152.0,2.55
2023-05-12 16:00:00,18.73,154.0,93.19,126.0,2.69
2023-05-12 17:00:00,18.01,78.0,154.83,55.0,2.83
2023-05-12 18:00:00,17.0,0.0,0.0,0.0,2.83
2023-05-12 19:00:00,16.42,0.0,-0.0,0.0,2.55
2023-05-12 20:00:00,15.87,0.0,-0.0,0.0,2.41
2023-05-12 21:00:00,15.03,0.0,-0.0,0.0,2.28
2023-05-12 22:00:00,14.51,0.0,-0.0,0.0,2.48
2023-05-12 23:00:00,14.35,0.0,-0.0,0.0,2.34
2023-05-13 00:00:00,14.14,0.0,-0.0,0.0,2.28
2023-05-13 01:00:00,13.69,0.0,-0.0,0.0,2.28
2023-05-13 02:00:00,13.31,0.0,-0.0,0.0,2.21
2023-05-13 03:00:00,12.86,2.0,0.0,2.0,2.14
2023-05-13 04:00:00,13.01,21.0,0.0,21.0,1.93
2023-05-13 05:00:00,14.03,69.0,0.0,69.0,2.9
2023-05-13 06:00:00,15.16,426.0,567.36,147.0,2.69
2023-05-13 07:00:00,16.47,501.0,411.1,246.0,3.17
2023-05-13 08:00:00,17.8,292.0,12.44,283.0,3.38
2023-05-13 09:00:00,18.77,152.0,0.0,152.0,3.03
2023-05-13 10:00:00,19.71,168.0,0.0,168.0,2.55
2023-05-13 11:00:00,20.18,700.0,458.3,323.0,2.14
2023-05-13 12:00:00,20.51,663.0,467.95,299.0,2.0
2023-05-13 13:00:00,19.92,205.0,0.0,205.0,1.52
2023-05-13 14:00:00,20.31,279.0,42.68,254.0,1.52
2023-05-13 15:00:00,18.31,333.0,332.15,183.0,1.66
2023-05-13 16:00:00,17.87,192.0,217.39,126.0,1.24
2023-05-13 17:00:00,17.56,72.0,105.33,56.0,0.55
2023-05-13 18:00:00,16.91,0.0,0.0,0.0,0.28
2023-05-13 19:00:00,15.17,0.0,-0.0,0.0,1.03
2023-05-13 20:00:00,14.81,0.0,-0.0,0.0,0.76
2023-05-13 21:00:00,13.59,0.0,-0.0,0.0,1.1
2023-05-13 22:00:00,13.08,0.0,-0.0,0.0,1.59
2023-05-13 23:00:00,12.62,0.0,-0.0,0.0,1.79
2023-05-14 00:00:00,12.28,0.0,-0.0,0.0,1.66
2023-05-14 01:00:00,11.87,0.0,-0.0,0.0,1.59
2023-05-14 02:00:00,11.85,0.0,-0.0,0.0,1.38
2023-05-14 03:00:00,11.98,2.0,0.0,2.0,1.38
2023-05-14 04:00:00,12.11,13.0,0.0,13.0,1.79
2023-05-14 05:00:00,12.3,36.0,0.0,36.0,2.34
2023-05-14 06:00:00,12.67,89.0,0.0,89.0,2.55
2023-05-14 07:00:00,14.25,211.0,3.21,209.0,2.97
2023-05-14 08:00:00,15.04,219.0,0.0,219.0,2.9
2023-05-14 09:00:00,15.73,152.0,0.0,152.0,3.03
2023-05-14 10:00:00,16.56,84.0,0.0,84.0,2.69
2023-05-14 11:00:00,17.65,179.0,0.0,179.0,2.0
2023-05-14 12:00:00,18.17,151.0,0.0,151.0,1.38
2023-05-14 13:00:00,17.95,235.0,2.86,233.0,1.59
2023-05-14 14:00:00,17.43,73.0,0.0,73.0,1.1
2023-05-14 15:00:00,16.4,50.0,0.0,50.0,0.97
2023-05-14 16:00:00,15.41,38.0,0.0,38.0,2.0
2023-05-14 17:00:00,14.88,9.0,0.0,9.0,2.48
2023-05-14 18:00:00,14.15,0.0,0.0,0.0,2.41
2023-05-14 19:00:00,12.3,0.0,-0.0,0.0,2.62
2023-05-14 20:00:00,11.68,0.0,-0.0,0.0,2.83
2023-05-14 21:00:00,11.13,0.0,-0.0,0.0,3.24
2023-05-14 22:00:00,10.66,0.0,-0.0,0.0,3.17
2023-05-14 23:00:00,10.41,0.0,-0.0,0.0,2.97
2023-05-15 00:00:00,10.32,0.0,-0.0,0.0,2.83
2023-05-15 01:00:00,10.18,0.0,-0.0,0.0,3.45
2023-05-15 02:00:00,10.03,0.0,-0.0,0.0,3.86
2023-05-15 03:00:00,9.86,2.0,0.0,2.0,3.72
2023-05-15 04:00:00,9.77,13.0,0.0,13.0,3.52
2023-05-15 05:00:00,9.85,34.0,0.0,34.0,3.31
2023-05-15 06:00:00,10.11,176.0,6.03,173.0,3.31
2023-05-15 07:00:00,10.88,173.0,0.0,173.0,3.17
2023-05-15 08:00:00,11.44,168.0,0.0,168.0,3.03
2023-05-15 09:00:00,12.26,311.0,7.51,305.0,2.83
2023-05-15 10:00:00,12.82,130.0,0.0,130.0,2.69
2023-05-15 11:00:00,13.36,127.0,0.0,127.0,2.48
2023-05-15 12:00:00,13.85,456.0,94.55,382.0,2.0
2023-05-15 13:00:00,14.42,300.0,18.52,287.0,1.93
2023-05-15 14:00:00,14.52,134.0,0.0,134.0,1.86
2023-05-15 15:00:00,14.69,111.0,0.0,111.0,1.24
2023-05-15 16:00:00,14.45,105.0,9.69,102.0,1.17
2023-05-15 17:00:00,14.08,60.0,37.86,54.0,1.93
2023-05-15 18:00:00,13.15,0.0,0.0,0.0,2.0
2023-05-15 19:00:00,11.46,0.0,-0.0,0.0,1.86
2023-05-15 20:00:00,10.97,0.0,-0.0,0.0,2.14
2023-05-15 21:00:00,10.29,0.0,-0.0,0.0,2.55
2023-05-15 22:00:00,9.97,0.0,-0.0,0.0,2.62
2023-05-15 23:00:00,9.88,0.0,-0.0,0.0,2.76
2023-05-16 00:00:00,9.97,0.0,-0.0,0.0,2.83
2023-05-16 01:00:00,9.84,0.0,-0.0,0.0,2.9
2023-05-16 02:00:00,9.76,0.0,-0.0,0.0,3.1
2023-05-16 03:00:00,9.65,2.0,0.0,2.0,3.52
2023-05-16 04:00:00,9.52,16.0,0.0,16.0,3.86
2023-05-16 05:00:00,9.83,31.0,0.0,31.0,4.14
2023-05-16 06:00:00,10.25,53.0,0.0,53.0,4.34
2023-05-16 07:00:00,10.54,103.0,0.0,103.0,4.21
2023-05-16 08:00:00,11.18,267.0,5.47,263.0,4.14
2023-05-16 09:00:00,11.84,228.0,0.0,228.0,4.21
2023-05-16 10:00:00,12.68,230.0,0.0,230.0,4.14
2023-05-16 11:00:00,13.4,220.0,0.0,220.0,4.55
2023-05-16 12:00:00,14.25,193.0,0.0,193.0,4.14
2023-05-16 13:00:00,14.74,107.0,0.0,107.0,4.21
2023-05-16 14:00:00,15.06,70.0,0.0,70.0,5.1
2023-05-16 15:00:00,15.05,37.0,0.0,37.0,5.66
2023-05-16 16:00:00,14.66,23.0,0.0,23.0,5.45
2023-05-16 17:00:00,14.34,50.0,12.37,48.0,5.59
2023-05-16 18:00:00,14.07,0.0,0.0,0.0,6.0
2023-05-16 19:00:00,13.88,0.0,-0.0,0.0,5.59
2023-05-16 20:00:00,13.24,0.0,-0.0,0.0,5.72
2023-05-16 21:00:00,12.43,0.0,-0.0,0.0,5.93
2023-05-16 22:00:00,11.8,0.0,-0.0,0.0,5.86
2023-05-16 23:00:00,11.28,0.0,-0.0,0.0,5.66
2023-05-17 00:00:00,10.91,0.0,-0.0,0.0,5.52
2023-05-17 01:00:00,10.51,0.0,-0.0,0.0,5.38
2023-05-17 02:00:00,10.35,0.0,-0.0,0.0,5.24
2023-05-17 03:00:00,10.26,3.0,0.0,3.0,5.03
2023-05-17 04:00:00,10.28,13.0,0.0,13.0,4.9
2023-05-17 05:00:00,10.53,27.0,0.0,27.0,4.83
2023-05-17 06:00:00,10.87,41.0,0.0,41.0,4.69
2023-05-17 07:00:00,10.25,80.0,0.0,80.0,4.69
2023-05-17 08:00:00,10.66,72.0,0.0,72.0,4.83
2023-05-17 09:00:00,11.03,118.0,0.0,118.0,5.24
2023-05-17 10:00:00,11.7,120.0,0.0,120.0,5.38
2023-05-17 11:00:00,12.71,123.0,0.0,123.0,4.62
2023-05-17 12:00:00,13.96,100.0,0.0,100.0,3.86
2023-05-17 13:00:00,14.24,95.0,0.0,95.0,4.07
2023-05-17 14:00:00,13.73,89.0,0.0,89.0,4.97
2023-05-17 15:00:00,13.44,47.0,0.0,47.0,5.24
2023-05-17 16:00:00,13.13,70.0,0.0,70.0,5.79
2023-05-17 17:00:00,12.71,23.0,0.0,23.0,5.72
2023-05-17 18:00:00,12.06,0.0,0.0,0.0,6.07
2023-05-17 19:00:00,10.76,0.0,-0.0,0.0,5.59
2023-05-17 20:00:00,9.99,0.0,-0.0,0.0,5.52
2023-05-17 21:00:00,9.47,0.0,-0.0,0.0,5.52
2023-05-17 22:00:00,9.26,0.0,-0.0,0.0,5.66
2023-05-17 23:00:00,9.26,0.0,-0.0,0.0,5.59
2023-05-18 00:00:00,9.35,0.0,-0.0,0.0,5.52
2023-05-18 01:00:00,9.15,0.0,-0.0,0.0,5.38
2023-05-18 02:00:00,9.13,0.0,-0.0,0.0,5.17
2023-05-18 03:00:00,9.16,30.0,157.63,20.0,4.83
2023-05-18 04:00:00,9.3,14.0,0.0,14.0,4.76
2023-05-18 05:00:00,9.54,27.0,0.0,27.0,5.38
2023-05-18 06:00:00,9.75,91.0,0.0,91.0,4.21
2023-05-18 07:00:00,10.12,96.0,0.0,96.0,4.62
2023-05-18 08:00:00,10.71,113.0,0.0,113.0,4.34
2023-05-18 09:00:00,11.28,106.0,0.0,106.0,4.14
2023-05-18 10:00:00,12.13,152.0,0.0,152.0,4.07
2023-05-18 11:00:00,12.77,138.0,0.0,138.0,4.0
2023-05-18 12:00:00,13.44,115.0,0.0,115.0,3.72
2023-05-18 13:00:00,13.78,191.0,0.0,191.0,3.72
2023-05-18 14:00:00,13.78,101.0,0.0,101.0,3.86
2023-05-18 15:00:00,13.63,72.0,0.0,72.0,4.34
2023-05-18 16:00:00,13.21,56.0,0.0,56.0,3.79
2023-05-18 17:00:00,12.62,72.0,65.5,61.0,2.83
2023-05-18 18:00:00,11.99,0.0,0.0,0.0,2.76
2023-05-18 19:00:00,11.5,0.0,-0.0,0.0,2.62
2023-05-18 20:00:00,11.24,0.0,-0.0,0.0,2.55
2023-05-18 21:00:00,11.0,0.0,-0.0,0.0,2.14
2023-05-18 22:00:00,10.75,0.0,-0.0,0.0,1.86
2023-05-18 23:00:00,10.54,0.0,-0.0,0.0,1.79
2023-05-19 00:00:00,10.34,0.0,-0.0,0.0,1.66
2023-05-19 01:00:00,10.14,0.0,-0.0,0.0,1.72
2023-05-19 02:00:00,9.88,0.0,-0.0,0.0,2.0
2023-05-19 03:00:00,9.68,3.0,0.0,3.0,1.79
2023-05-19 04:00:00,9.68,14.0,0.0,14.0,1.31
2023-05-19 05:00:00,9.89,35.0,0.0,35.0,1.31
2023-05-19 06:00:00,10.43,116.0,0.0,116.0,0.69
2023-05-19 07:00:00,10.8,178.0,0.0,178.0,1.59
2023-05-19 08:00:00,11.98,150.0,0.0,150.0,1.72
2023-05-19 09:00:00,13.51,330.0,12.38,320.0,1.86
2023-05-19 10:00:00,15.43,184.0,0.0,184.0,2.0
2023-05-19 11:00:00,16.12,679.0,378.04,363.0,1.86
2023-05-19 12:00:00,17.13,661.0,425.73,324.0,1.59
2023-05-19 13:00:00,17.79,71.0,0.0,71.0,1.45
2023-05-19 14:00:00,18.14,51.0,0.0,51.0,0.97
2023-05-19 15:00:00,18.28,310.0,213.6,210.0,0.62
2023-05-19 16:00:00,18.09,149.0,56.0,131.0,1.1
2023-05-19 17:00:00,17.34,99.0,204.71,64.0,1.52
2023-05-19 18:00:00,16.28,0.0,0.0,0.0,1.86
2023-05-19 19:00:00,14.94,0.0,-0.0,0.0,1.93
2023-05-19 20:00:00,13.93,0.0,-0.0,0.0,1.72
2023-05-19 21:00:00,13.14,0.0,-0.0,0.0,1.93
2023-05-19 22:00:00,12.26,0.0,-0.0,0.0,2.14
2023-05-19 23:00:00,11.86,0.0,-0.0,0.0,2.14
2023-05-20 00:00:00,11.36,0.0,-0.0,0.0,2.0
2023-05-20 01:00:00,10.88,0.0,-0.0,0.0,1.79
2023-05-20 02:00:00,10.43,0.0,-0.0,0.0,1.66
2023-05-20 03:00:00,10.07,3.0,0.0,3.0,1.52
2023-05-20 04:00:00,10.94,14.0,0.0,14.0,1.59
2023-05-20 05:00:00,12.23,60.0,0.0,60.0,2.0
2023-05-20 06:00:00,13.43,139.0,0.0,139.0,2.07
2023-05-20 07:00:00,14.79,367.0,102.01,302.0,2.55
2023-05-20 08:00:00,16.29,610.0,415.14,303.0,2.41
2023-05-20 09:00:00,17.58,666.0,401.31,341.0,2.21
2023-05-20 10:00:00,18.08,555.0,162.44,418.0,2.48
2023-05-20 11:00:00,18.75,641.0,301.95,388.0,2.69
2023-05-20 12:00:00,19.28,214.0,0.0,214.0,2.76
2023-05-20 13:00:00,19.62,512.0,247.98,335.0,2.9
2023-05-20 14:00:00,19.86,522.0,526.81,204.0,2.14
2023-05-20 15:00:00,19.75,406.0,560.8,142.0,2.48
2023-05-20 16:00:00,17.49,195.0,172.73,139.0,2.97
2023-05-20 17:00:00,16.56,106.0,241.44,64.0,2.21
2023-05-20 18:00:00,15.96,6.0,0.0,6.0,1.93
2023-05-20 19:00:00,15.25,0.0,-0.0,0.0,2.21
2023-05-20 20:00:00,14.57,0.0,-0.0,0.0,2.14
2023-05-20 21:00:00,14.01,0.0,-0.0,0.0,2.21
2023-05-20 22:00:00,13.21,0.0,-0.0,0.0,2.34
2023-05-20 23:00:00,12.52,0.0,-0.0,0.0,2.28
2023-05-21 00:00:00,12.18,0.0,-0.0,0.0,2.14
2023-05-21 01:00:00,11.81,0.0,-0.0,0.0,2.07
2023-05-21 02:00:00,11.55,0.0,-0.0,0.0,2.07
2023-05-21 03:00:00,11.64,3.0,0.0,3.0,2.0
2023-05-21 04:00:00,12.16,143.0,270.08,84.0,1.86
2023-05-21 05:00:00,13.58,310.0,545.45,109.0,1.79
2023-05-21 06:00:00,15.22,430.0,488.26,180.0,2.07
2023-05-21 07:00:00,16.95,609.0,710.22,155.0,2.07
2023-05-21 08:00:00,18.84,643.0,490.92,279.0,2.07
2023-05-21 09:00:00,20.38,727.0,539.57,289.0,2.28
2023-05-21 10:00:00,20.98,354.0,13.01,343.0,2.41
2023-05-21 11:00:00,21.45,450.0,61.92,398.0,2.62
2023-05-21 12:00:00,21.72,818.0,858.36,135.0,2.69
2023-05-21 13:00:00,21.98,652.0,593.62,227.0,2.69
2023-05-21 14:00:00,21.85,566.0,679.9,154.0,2.69
2023-05-21 15:00:00,21.9,415.0,587.38,137.0,2.69
2023-05-21 16:00:00,21.12,267.0,519.98,97.0,2.0
2023-05-21 17:00:00,20.14,129.0,423.99,54.0,2.0
2023-05-21 18:00:00,18.59,6.0,0.0,6.0,2.21
2023-05-21 19:00:00,17.39,0.0,-0.0,0.0,2.34
2023-05-21 20:00:00,16.07,0.0,-0.0,0.0,2.48
2023-05-21 21:00:00,15.1,0.0,-0.0,0.0,2.55
2023-05-21 22:00:00,14.47,0.0,-0.0,0.0,2.48
2023-05-21 23:00:00,14.05,0.0,-0.0,0.0,2.34
2023-05-22 00:00:00,13.38,0.0,-0.0,0.0,2.28
2023-05-22 01:00:00,12.87,0.0,-0.0,0.0,2.28
2023-05-22 02:00:00,12.28,0.0,-0.0,0.0,2.34
2023-05-22 03:00:00,11.85,3.0,0.0,3.0,2.21
2023-05-22 04:00:00,12.41,15.0,0.0,15.0,1.86
2023-05-22 05:00:00,14.12,242.0,215.75,162.0,1.59
2023-05-22 06:00:00,15.67,449.0,562.1,160.0,1.79
2023-05-22 07:00:00,17.73,585.0,614.46,191.0,2.07
2023-05-22 08:00:00,19.31,675.0,578.46,245.0,2.07
2023-05-22 09:00:00,20.98,804.0,760.83,185.0,2.34
2023-05-22 10:00:00,21.48,848.0,787.36,181.0,2.62
2023-05-22 11:00:00,22.42,264.0,0.0,264.0,2.97
2023-05-22 12:00:00,22.62,95.0,0.0,95.0,3.17
2023-05-22 13:00:00,22.53,199.0,0.0,199.0,3.31
2023-05-22 14:00:00,22.25,52.0,0.0,52.0,3.38
2023-05-22 15:00:00,20.43,52.0,0.0,52.0,2.62
2023-05-22 16:00:00,19.65,141.0,36.41,129.0,1.86
2023-05-22 17:00:00,19.08,82.0,72.32,69.0,1.93
2023-05-22 18:00:00,18.07,8.0,0.0,8.0,2.14
2023-05-22 19:00:00,16.83,0.0,-0.0,0.0,2.28
2023-05-22 20:00:00,15.83,0.0,-0.0,0.0,2.21
2023-05-22 21:00:00,14.95,0.0,-0.0,0.0,2.14
2023-05-22 22:00:00,14.09,0.0,-0.0,0.0,2.07
2023-05-22 23:00:00,13.4,0.0,-0.0,0.0,2.0
2023-05-23 00:00:00,12.83,0.0,-0.0,0.0,2.0
2023-05-23 01:00:00,12.26,0.0,-0.0,0.0,2.07
2023-05-23 02:00:00,11.78,0.0,-0.0,0.0,2.0
2023-05-23 03:00:00,11.31,7.0,0.0,7.0,1.93
2023-05-23 04:00:00,11.84,170.0,456.73,68.0,1.45
2023-05-23 05:00:00,14.12,335.0,656.85,90.0,1.31
2023-05-23 06:00:00,15.88,498.0,765.24,103.0,1.38
2023-05-23 07:00:00,17.66,649.0,838.11,110.0,1.72
2023-05-23 08:00:00,19.22,738.0,789.1,150.0,2.07
2023-05-23 09:00:00,20.33,859.0,916.18,112.0,2.48
2023-05-23 10:00:00,20.97,841.0,768.06,189.0,2.55
2023-05-23 11:00:00,21.53,595.0,215.76,413.0,2.48
2023-05-23 12:00:00,21.76,756.0,662.82,226.0,2.55
2023-05-23 13:00:00,21.94,210.0,0.0,210.0,2.83
2023-05-23 14:00:00,21.25,295.0,44.23,268.0,2.83
2023-05-23 15:00:00,20.91,418.0,585.53,138.0,3.31
2023-05-23 16:00:00,19.7,217.0,234.77,139.0,3.24
2023-05-23 17:00:00,18.76,69.0,32.86,63.0,3.03
2023-05-23 18:00:00,17.58,9.0,0.0,9.0,3.03
2023-05-23 19:00:00,17.02,0.0,-0.0,0.0,2.97
2023-05-23 20:00:00,16.31,0.0,-0.0,0.0,3.03
2023-05-23 21:00:00,15.71,0.0,-0.0,0.0,3.03
2023-05-23 22:00:00,15.0,0.0,-0.0,0.0,3.17
2023-05-23 23:00:00,14.24,0.0,-0.0,0.0,3.31
2023-05-24 00:00:00,13.76,0.0,-0.0,0.0,3.31
2023-05-24 01:00:00,13.61,0.0,-0.0,0.0,3.45
2023-05-24 02:00:00,13.48,0.0,-0.0,0.0,3.72
2023-05-24 03:00:00,13.32,4.0,0.0,4.0,3.66
2023-05-24 04:00:00,13.27,15.0,0.0,15.0,3.79
2023-05-24 05:00:00,13.48,29.0,0.0,29.0,3.72
