Doba handlowa;Doba;OREB [Jednostka czasu od-do];RCE [zł/MWh];Data publikacji
"2025-01-19";"2025-01-19";"15:45 - 16:00";526.63;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"16:00 - 16:15";590.09;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"16:15 - 16:30";590.09;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"16:30 - 16:45";590.09;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"16:45 - 17:00";590.09;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"17:00 - 17:15";629.87;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"17:15 - 17:30";629.87;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"17:30 - 17:45";629.87;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"17:45 - 18:00";629.87;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"18:00 - 18:15";660.53;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"18:15 - 18:30";660.53;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"18:30 - 18:45";660.53;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"18:45 - 19:00";660.53;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"19:00 - 19:15";655.73;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"19:15 - 19:30";655.73;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"19:30 - 19:45";655.73;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"19:45 - 20:00";655.73;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"20:00 - 20:15";618.29;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"20:15 - 20:30";618.29;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"20:30 - 20:45";618.29;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"20:45 - 21:00";618.29;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"21:00 - 21:15";573.85;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"21:15 - 21:30";573.85;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"21:30 - 21:45";573.85;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"21:45 - 22:00";573.85;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"22:00 - 22:15";532.08;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"22:15 - 22:30";532.08;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"22:30 - 22:45";532.08;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"22:45 - 23:00";532.08;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"23:00 - 23:15";511.66;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"23:15 - 23:30";511.66;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"23:30 - 23:45";511.66;"2025-01-18 13:46"
"2025-01-19";"2025-01-19";"23:45 - 24:00";511.66;"2025-01-18 13:46"
"2025-01-20";"2025-01-20";"00:00 - 00:15";517.6;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"00:15 - 00:30";517.6;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"00:30 - 00:45";517.6;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"00:45 - 01:00";517.6;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"01:00 - 01:15";505.35;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"01:15 - 01:30";505.35;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"01:30 - 01:45";505.35;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"01:45 - 02:00";505.35;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"02:00 - 02:15";497.04;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"02:15 - 02:30";497.04;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"02:30 - 02:45";497.04;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"02:45 - 03:00";497.04;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"03:00 - 03:15";490.29;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"03:15 - 03:30";490.29;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"03:30 - 03:45";490.29;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"03:45 - 04:00";490.29;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"04:00 - 04:15";496.57;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"04:15 - 04:30";496.57;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"04:30 - 04:45";496.57;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"04:45 - 05:00";496.57;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"05:00 - 05:15";528.41;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"05:15 - 05:30";528.41;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"05:30 - 05:45";528.41;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"05:45 - 06:00";528.41;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"06:00 - 06:15";649.95;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"06:15 - 06:30";649.95;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"06:30 - 06:45";649.95;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"06:45 - 07:00";649.95;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"07:00 - 07:15";817.24;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"07:15 - 07:30";817.24;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"07:30 - 07:45";817.24;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"07:45 - 08:00";817.24;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"08:00 - 08:15";868.96;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"08:15 - 08:30";868.96;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"08:30 - 08:45";868.96;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"08:45 - 09:00";868.96;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"09:00 - 09:15";725.3;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"09:15 - 09:30";725.3;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"09:30 - 09:45";725.3;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"09:45 - 10:00";725.3;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"10:00 - 10:15";617.76;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"10:15 - 10:30";617.76;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"10:30 - 10:45";617.76;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"10:45 - 11:00";617.76;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"11:00 - 11:15";658.85;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"11:15 - 11:30";658.85;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"11:30 - 11:45";658.85;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"11:45 - 12:00";658.85;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"12:00 - 12:15";642.81;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"12:15 - 12:30";642.81;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"12:30 - 12:45";642.81;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"12:45 - 13:00";642.81;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"13:00 - 13:15";598.53;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"13:15 - 13:30";598.53;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"13:30 - 13:45";598.53;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"13:45 - 14:00";598.53;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"14:00 - 14:15";622.08;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"14:15 - 14:30";622.08;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"14:30 - 14:45";622.08;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"14:45 - 15:00";622.08;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"15:00 - 15:15";818.09;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"15:15 - 15:30";818.09;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"15:30 - 15:45";818.09;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"15:45 - 16:00";818.09;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"16:00 - 16:15";848.81;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"16:15 - 16:30";848.81;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"16:30 - 16:45";848.81;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"16:45 - 17:00";848.81;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"17:00 - 17:15";778.58;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"17:15 - 17:30";778.58;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"17:30 - 17:45";778.58;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"17:45 - 18:00";778.58;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"18:00 - 18:15";734.24;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"18:15 - 18:30";734.24;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"18:30 - 18:45";734.24;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"18:45 - 19:00";734.24;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"19:00 - 19:15";735.79;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"19:15 - 19:30";735.79;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"19:30 - 19:45";735.79;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"19:45 - 20:00";735.79;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"20:00 - 20:15";629.45;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"20:15 - 20:30";629.45;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"20:30 - 20:45";629.45;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"20:45 - 21:00";629.45;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"21:00 - 21:15";578.12;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"21:15 - 21:30";578.12;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"21:30 - 21:45";578.12;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"21:45 - 22:00";578.12;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"22:00 - 22:15";555.57;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"22:15 - 22:30";555.57;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"22:30 - 22:45";555.57;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"22:45 - 23:00";555.57;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"23:00 - 23:15";527.51;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"23:15 - 23:30";527.51;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"23:30 - 23:45";527.51;"2025-01-19 14:15"
"2025-01-20";"2025-01-20";"23:45 - 24:00";527.51;"2025-01-19 14:15"
"2025-01-21";"2025-01-21";"00:00 - 00:15";527.72;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"00:15 - 00:30";527.72;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"00:30 - 00:45";527.72;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"00:45 - 01:00";527.72;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"01:00 - 01:15";495.19;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"01:15 - 01:30";495.19;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"01:30 - 01:45";495.19;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"01:45 - 02:00";495.19;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"02:00 - 02:15";492.32;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"02:15 - 02:30";492.32;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"02:30 - 02:45";492.32;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"02:45 - 03:00";492.32;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"03:00 - 03:15";486.61;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"03:15 - 03:30";486.61;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"03:30 - 03:45";486.61;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"03:45 - 04:00";486.61;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"04:00 - 04:15";485.14;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"04:15 - 04:30";485.14;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"04:30 - 04:45";485.14;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"04:45 - 05:00";485.14;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"05:00 - 05:15";513.75;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"05:15 - 05:30";513.75;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"05:30 - 05:45";513.75;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"05:45 - 06:00";513.75;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"06:00 - 06:15";604.65;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"06:15 - 06:30";604.65;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"06:30 - 06:45";604.65;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"06:45 - 07:00";604.65;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"07:00 - 07:15";780.28;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"07:15 - 07:30";780.28;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"07:30 - 07:45";780.28;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"07:45 - 08:00";780.28;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"08:00 - 08:15";877.64;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"08:15 - 08:30";877.64;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"08:30 - 08:45";877.64;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"08:45 - 09:00";877.64;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"09:00 - 09:15";754.02;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"09:15 - 09:30";754.02;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"09:30 - 09:45";754.02;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"09:45 - 10:00";754.02;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"10:00 - 10:15";611.83;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"10:15 - 10:30";611.83;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"10:30 - 10:45";611.83;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"10:45 - 11:00";611.83;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"11:00 - 11:15";606.93;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"11:15 - 11:30";606.93;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"11:30 - 11:45";606.93;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"11:45 - 12:00";606.93;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"12:00 - 12:15";623.05;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"12:15 - 12:30";623.05;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"12:30 - 12:45";623.05;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"12:45 - 13:00";623.05;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"13:00 - 13:15";633.12;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"13:15 - 13:30";633.12;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"13:30 - 13:45";633.12;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"13:45 - 14:00";633.12;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"14:00 - 14:15";666.81;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"14:15 - 14:30";666.81;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"14:30 - 14:45";666.81;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"14:45 - 15:00";666.81;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"15:00 - 15:15";799.21;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"15:15 - 15:30";799.21;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"15:30 - 15:45";799.21;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"15:45 - 16:00";799.21;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"16:00 - 16:15";908.84;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"16:15 - 16:30";908.84;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"16:30 - 16:45";908.84;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"16:45 - 17:00";908.84;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"17:00 - 17:15";988.24;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"17:15 - 17:30";988.24;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"17:30 - 17:45";988.24;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"17:45 - 18:00";988.24;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"18:00 - 18:15";926.56;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"18:15 - 18:30";926.56;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"18:30 - 18:45";926.56;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"18:45 - 19:00";926.56;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"19:00 - 19:15";891.87;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"19:15 - 19:30";891.87;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"19:30 - 19:45";891.87;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"19:45 - 20:00";891.87;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"20:00 - 20:15";740.86;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"20:15 - 20:30";740.86;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"20:30 - 20:45";740.86;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"20:45 - 21:00";740.86;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"21:00 - 21:15";563.57;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"21:15 - 21:30";563.57;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"21:30 - 21:45";563.57;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"21:45 - 22:00";563.57;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"22:00 - 22:15";583.81;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"22:15 - 22:30";583.81;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"22:30 - 22:45";583.81;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"22:45 - 23:00";583.81;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"23:00 - 23:15";534.15;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"23:15 - 23:30";534.15;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"23:30 - 23:45";534.15;"2025-01-20 13:47"
"2025-01-21";"2025-01-21";"23:45 - 24:00";534.15;"2025-01-20 13:47"
"2025-01-22";"2025-01-22";"00:00 - 00:15";539.18;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"00:15 - 00:30";539.18;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"00:30 - 00:45";539.18;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"00:45 - 01:00";539.18;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"01:00 - 01:15";520.53;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"01:15 - 01:30";520.53;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"01:30 - 01:45";520.53;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"01:45 - 02:00";520.53;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"02:00 - 02:15";513.46;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"02:15 - 02:30";513.46;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"02:30 - 02:45";513.46;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"02:45 - 03:00";513.46;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"03:00 - 03:15";509.23;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"03:15 - 03:30";509.23;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"03:30 - 03:45";509.23;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"03:45 - 04:00";509.23;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"04:00 - 04:15";512.72;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"04:15 - 04:30";512.72;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"04:30 - 04:45";512.72;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"04:45 - 05:00";512.72;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"05:00 - 05:15";536.35;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"05:15 - 05:30";536.35;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"05:30 - 05:45";536.35;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"05:45 - 06:00";536.35;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"06:00 - 06:15";637.7;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"06:15 - 06:30";637.7;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"06:30 - 06:45";637.7;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"06:45 - 07:00";637.7;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"07:00 - 07:15";844.92;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"07:15 - 07:30";844.92;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"07:30 - 07:45";844.92;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"07:45 - 08:00";844.92;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"08:00 - 08:15";944;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"08:15 - 08:30";944;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"08:30 - 08:45";944;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"08:45 - 09:00";944;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"09:00 - 09:15";723.23;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"09:15 - 09:30";723.23;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"09:30 - 09:45";723.23;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"09:45 - 10:00";723.23;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"10:00 - 10:15";551.38;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"10:15 - 10:30";551.38;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"10:30 - 10:45";551.38;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"10:45 - 11:00";551.38;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"11:00 - 11:15";529.36;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"11:15 - 11:30";529.36;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"11:30 - 11:45";529.36;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"11:45 - 12:00";529.36;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"12:00 - 12:15";525.31;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"12:15 - 12:30";525.31;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"12:30 - 12:45";525.31;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"12:45 - 13:00";525.31;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"13:00 - 13:15";545.49;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"13:15 - 13:30";545.49;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"13:30 - 13:45";545.49;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"13:45 - 14:00";545.49;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"14:00 - 14:15";544.92;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"14:15 - 14:30";544.92;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"14:30 - 14:45";544.92;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"14:45 - 15:00";544.92;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"15:00 - 15:15";737.56;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"15:15 - 15:30";737.56;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"15:30 - 15:45";737.56;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"15:45 - 16:00";737.56;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"16:00 - 16:15";747.71;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"16:15 - 16:30";747.71;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"16:30 - 16:45";747.71;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"16:45 - 17:00";747.71;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"17:00 - 17:15";668.53;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"17:15 - 17:30";668.53;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"17:30 - 17:45";668.53;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"17:45 - 18:00";668.53;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"18:00 - 18:15";592.84;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"18:15 - 18:30";592.84;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"18:30 - 18:45";592.84;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"18:45 - 19:00";592.84;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"19:00 - 19:15";604.24;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"19:15 - 19:30";604.24;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"19:30 - 19:45";604.24;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"19:45 - 20:00";604.24;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"20:00 - 20:15";533.99;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"20:15 - 20:30";533.99;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"20:30 - 20:45";533.99;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"20:45 - 21:00";533.99;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"21:00 - 21:15";493.87;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"21:15 - 21:30";493.87;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"21:30 - 21:45";493.87;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"21:45 - 22:00";493.87;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"22:00 - 22:15";486.58;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"22:15 - 22:30";486.58;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"22:30 - 22:45";486.58;"2025-01-21 13:47"
"2025-01-22";"2025-01-22";"22:45 - 23:00";486.58;"2025-01-21 13:47"
