date,fixing_i_price,fixing_i_volume,fixing_ii_price,fixing_ii_volume
15.01.2025 05:00,495.00,2791.50,484.09,1356.40
15.01.2025 06:00,615.80,3718.30,543.52,967.40
15.01.2025 07:00,836.31,3470.30,735.49,864.60
15.01.2025 08:00,1039.00,4034.10,1027.06,987.90
15.01.2025 09:00,1202.93,4002.00,1221.63,1237.80
15.01.2025 10:00,1000.00,4039.80,1026.92,1151.40
15.01.2025 11:00,1024.00,4156.40,1027.24,1175.10
15.01.2025 12:00,999.00,4248.20,1040.62,1101.10
15.01.2025 13:00,1079.00,4399.80,1168.69,1080.30
15.01.2025 14:00,1029.54,4631.10,1127.39,1088.90
15.01.2025 15:00,1188.20,4549.00,1204.95,1120.50
15.01.2025 16:00,1370.00,4295.10,1391.07,1320.20
15.01.2025 17:00,1283.44,4286.60,1387.75,1270.50
15.01.2025 18:00,1201.85,4412.20,1200.74,1252.30
15.01.2025 19:00,1200.00,4372.30,1163.50,1287.20
15.01.2025 20:00,940.00,4231.60,774.36,1680.40
15.01.2025 21:00,701.90,3841.00,543.71,1175.00
15.01.2025 22:00,630.00,3948.80,544.48,1316.90
15.01.2025 23:00,584.00,3400.80,528.79,1386.80
16.01.2025 00:00,540.00,2898.60,537.36,1388.00
16.01.2025 01:00,499.20,2878.40,505.62,2056.10
16.01.2025 02:00,490.00,2882.00,497.22,2233.20
16.01.2025 03:00,481.64,2766.50,483.80,1860.80
16.01.2025 04:00,483.85,2811.70,484.47,1726.50
16.01.2025 05:00,503.90,2710.50,517.41,2051.60
16.01.2025 06:00,616.57,3660.40,575.09,1449.20
16.01.2025 07:00,750.00,3321.90,727.73,1000.10
16.01.2025 08:00,805.17,3313.30,846.78,1001.70
16.01.2025 09:00,751.01,3415.20,745.06,1047.50
16.01.2025 10:00,674.00,3671.70,646.71,1652.00
16.01.2025 11:00,601.60,3847.10,598.77,1628.70
16.01.2025 12:00,580.00,3861.60,563.90,1413.90
16.01.2025 13:00,585.84,3642.80,569.21,1318.80
16.01.2025 14:00,609.54,3775.80,597.01,1411.50
16.01.2025 15:00,672.50,3813.00,690.77,1500.40
16.01.2025 16:00,751.01,3654.40,747.70,1038.60
16.01.2025 17:00,793.00,3903.70,719.11,1457.10
16.01.2025 18:00,785.99,4048.00,766.21,1816.30
16.01.2025 19:00,727.20,3810.30,709.15,1872.20
16.01.2025 20:00,627.85,3985.80,574.12,2348.00
16.01.2025 21:00,532.00,3828.70,589.71,3360.90
16.01.2025 22:00,524.00,3572.00,524.44,3178.50
16.01.2025 23:00,482.00,3257.30,485.32,2757.30
17.01.2025 00:00,485.00,2956.50,489.48,2523.80
17.01.2025 01:00,462.26,2961.30,476.50,2468.90
17.01.2025 02:00,460.00,2879.50,470.85,2445.10
17.01.2025 03:00,460.00,2963.80,480.16,2694.10
17.01.2025 04:00,465.63,2909.70,487.97,2854.50
17.01.2025 05:00,495.83,3003.20,515.16,2233.30
17.01.2025 06:00,585.00,3811.10,599.58,1799.50
17.01.2025 07:00,760.40,3302.50,745.26,986.90
17.01.2025 08:00,830.00,3403.30,874.96,1082.10
17.01.2025 09:00,750.00,3565.90,746.69,984.80
17.01.2025 10:00,610.26,3816.50,650.26,1872.00
17.01.2025 11:00,543.80,3316.40,524.86,1787.30
17.01.2025 12:00,527.00,3208.80,520.65,1500.40
17.01.2025 13:00,528.20,3019.60,522.46,1531.60
17.01.2025 14:00,551.64,3177.70,558.98,1505.00
17.01.2025 15:00,620.00,3531.30,648.01,1070.40
17.01.2025 16:00,710.70,3747.60,716.18,985.00
17.01.2025 17:00,700.00,3784.90,698.99,799.90
17.01.2025 18:00,716.21,3986.00,766.19,1361.70
17.01.2025 19:00,699.15,3733.30,741.91,1164.50
17.01.2025 20:00,605.00,3843.00,634.43,1658.70
17.01.2025 21:00,529.00,3995.30,577.01,2326.70
17.01.2025 22:00,545.57,4004.70,596.06,2693.80
17.01.2025 23:00,514.00,3388.00,522.78,3297.40
18.01.2025 00:00,505.00,3374.00,521.07,3131.20
18.01.2025 01:00,486.50,3234.90,513.52,3062.80
18.01.2025 02:00,472.20,3235.70,509.61,2873.60
18.01.2025 03:00,465.19,3192.90,505.81,2894.70
18.01.2025 04:00,470.00,3056.80,488.84,2460.40
18.01.2025 05:00,476.37,2847.70,509.73,2502.60
18.01.2025 06:00,506.57,2681.30,508.92,1844.20
18.01.2025 07:00,552.00,3671.50,536.87,2710.90
18.01.2025 08:00,603.30,3782.60,616.35,2853.70
18.01.2025 09:00,581.95,3947.30,614.21,3111.00
18.01.2025 10:00,532.00,4029.40,521.31,3035.40
18.01.2025 11:00,505.12,3055.80,514.98,2543.00
18.01.2025 12:00,490.00,2715.50,506.68,1710.50
18.01.2025 13:00,490.00,2608.70,490.23,1224.10
18.01.2025 14:00,511.40,2781.40,508.86,1161.60
18.01.2025 15:00,570.00,3552.80,569.40,1940.60
18.01.2025 16:00,654.10,4092.30,617.73,2155.30
18.01.2025 17:00,688.14,4053.30,692.42,2505.20
18.01.2025 18:00,715.13,3931.60,714.26,2104.00
18.01.2025 19:00,700.00,3899.30,715.46,1899.30
18.01.2025 20:00,634.00,3702.20,665.46,1834.90
18.01.2025 21:00,581.01,3439.90,611.31,1953.80
18.01.2025 22:00,542.00,3232.40,581.41,1780.40
18.01.2025 23:00,512.00,2854.50,551.39,2546.10
19.01.2025 00:00,512.00,2744.40,548.85,3436.70
19.01.2025 01:00,504.97,2605.80,517.14,3404.30
19.01.2025 02:00,494.41,2436.90,514.21,3357.40
19.01.2025 03:00,479.49,2286.30,515.02,3211.90
19.01.2025 04:00,475.00,2242.80,510.52,2869.40
19.01.2025 05:00,480.01,2254.50,509.76,2648.50
19.01.2025 06:00,488.00,2536.40,514.96,2971.50
19.01.2025 07:00,508.45,3024.40,513.82,3175.30
19.01.2025 08:00,530.00,3563.50,523.95,3259.20
19.01.2025 09:00,519.76,3326.70,518.92,3191.60
19.01.2025 10:00,477.54,2733.80,514.11,2794.20
19.01.2025 11:00,446.23,2296.30,480.65,1905.10
19.01.2025 12:00,444.00,2059.90,476.84,1946.40
19.01.2025 13:00,446.23,2254.10,456.71,1237.60
19.01.2025 14:00,473.87,2530.20,496.23,1554.90
19.01.2025 15:00,514.00,2905.20,538.66,2228.10
19.01.2025 16:00,585.86,3526.70,594.63,1682.80
19.01.2025 17:00,629.94,3505.70,626.67,2146.90
19.01.2025 18:00,650.00,3494.60,671.07,2301.60
19.01.2025 19:00,652.00,3570.50,657.40,2362.90
19.01.2025 20:00,611.00,3646.80,623.89,2719.80
19.01.2025 21:00,577.20,3490.60,566.89,2538.50
19.01.2025 22:00,546.00,3722.90,512.69,2847.60
19.01.2025 23:00,512.00,2993.80,508.78,2675.20
20.01.2025 00:00,516.00,3390.60,516.55,3133.90
20.01.2025 01:00,506.00,3378.40,502.24,3220.90
20.01.2025 02:00,497.07,3482.90,494.56,3312.60
20.01.2025 03:00,492.00,3267.70,486.01,2615.00
20.01.2025 04:00,500.00,3212.10,490.43,2589.90
20.01.2025 05:00,528.50,3849.50,525.70,2876.80
20.01.2025 06:00,648.00,3839.40,649.97,2056.40
20.01.2025 07:00,835.73,3129.30,768.23,933.00
20.01.2025 08:00,910.00,3599.80,748.33,879.40
20.01.2025 09:00,761.70,3919.00,648.56,1565.20
20.01.2025 10:00,632.00,4072.90,597.39,2821.30
20.01.2025 11:00,568.00,4098.80,731.27,4218.80
20.01.2025 12:00,560.00,3893.90,704.52,4309.20
20.01.2025 13:00,564.00,4031.80,628.49,3722.70
20.01.2025 14:00,635.00,3920.60,600.65,2248.80
20.01.2025 15:00,825.00,3823.20,798.19,1158.80
20.01.2025 16:00,895.93,3743.60,715.66,883.20
20.01.2025 17:00,806.10,4101.10,692.44,1066.10
20.01.2025 18:00,786.00,3986.40,598.26,1248.70
20.01.2025 19:00,775.60,3828.80,630.37,1121.30
20.01.2025 20:00,662.00,3666.20,562.74,1492.60
20.01.2025 21:00,602.22,3816.90,543.79,2549.10
20.01.2025 22:00,550.00,4130.70,558.41,3743.80
20.01.2025 23:00,528.17,3590.70,524.35,3790.20
21.01.2025 00:00,525.60,2965.60,528.89,2868.20
21.01.2025 01:00,500.00,3038.40,489.65,2666.00
21.01.2025 02:00,496.49,3057.70,487.29,2543.40
21.01.2025 03:00,491.70,3140.20,479.17,1936.60
21.01.2025 04:00,495.00,3240.20,471.39,2064.50
21.01.2025 05:00,522.00,3496.20,500.99,2176.10
21.01.2025 06:00,620.00,3974.40,574.42,1751.50
21.01.2025 07:00,800.00,3215.30,743.62,1277.20
21.01.2025 08:00,893.50,3555.90,843.47,1288.20
21.01.2025 09:00,780.00,3621.10,700.38,1325.00
21.01.2025 10:00,629.63,3527.80,578.84,1461.50
21.01.2025 11:00,632.00,3487.50,559.17,1366.20
21.01.2025 12:00,637.34,3601.50,595.91,1490.50
21.01.2025 13:00,656.72,3814.30,584.31,1304.90
21.01.2025 14:00,693.12,3930.20,614.07,1410.70
21.01.2025 15:00,800.01,4228.00,796.60,1784.70
21.01.2025 16:00,920.93,4028.10,881.58,1492.00
21.01.2025 17:00,967.30,3998.20,1048.75,1119.30
21.01.2025 18:00,927.00,3862.00,923.97,1147.50
21.01.2025 19:00,905.90,4065.80,857.53,1408.40
21.01.2025 20:00,741.15,3820.60,739.17,1495.90
21.01.2025 21:00,578.00,3524.50,533.23,1341.90
21.01.2025 22:00,581.00,4278.30,586.83,2688.80
21.01.2025 23:00,538.00,3869.10,527.97,2343.50
22.01.2025 00:00,532.80,3103.90,548.54,1681.50
22.01.2025 01:00,510.53,3164.90,533.01,2190.40
22.01.2025 02:00,506.69,3001.90,520.85,2275.70
22.01.2025 03:00,502.00,3124.50,517.53,2271.50
22.01.2025 04:00,502.00,3246.60,524.01,2650.10
22.01.2025 05:00,530.40,3411.60,543.65,2267.90
22.01.2025 06:00,657.40,4123.80,591.52,1374.10
22.01.2025 07:00,840.00,3778.30,855.35,1122.00
22.01.2025 08:00,919.50,3793.50,998.88,1094.00
22.01.2025 09:00,724.89,3586.50,718.57,1230.10
22.01.2025 10:00,582.00,2919.90,485.52,1045.50
22.01.2025 11:00,564.89,3198.20,464.23,1467.30
22.01.2025 12:00,558.00,3397.10,471.67,1784.80
22.01.2025 13:00,568.00,3207.10,505.91,1508.70
22.01.2025 14:00,587.00,3071.50,462.84,1097.50
22.01.2025 15:00,750.00,3556.20,709.29,1140.90
22.01.2025 16:00,758.01,3776.40,717.47,981.90
22.01.2025 17:00,700.00,3713.60,575.27,943.20
22.01.2025 18:00,622.70,3411.50,519.25,1143.20
22.01.2025 19:00,608.95,3658.80,594.91,1718.10
22.01.2025 20:00,533.00,3767.50,534.72,2544.80
22.01.2025 21:00,492.08,2999.60,495.04,2712.60
22.01.2025 22:00,485.00,2900.60,487.41,2796.60
22.01.2025 23:00,429.00,2809.40,473.68,2043.40
23.01.2025 00:00,449.00,2479.10,474.44,1696.40
23.01.2025 01:00,411.02,2686.20,453.67,2046.20
23.01.2025 02:00,406.89,2745.60,453.01,2151.70
23.01.2025 03:00,390.00,2880.10,438.40,2016.10
23.01.2025 04:00,403.87,2809.50,427.35,1623.20
23.01.2025 05:00,420.00,2970.80,450.14,1523.20
23.01.2025 06:00,500.00,3648.20,490.31,957.10
23.01.2025 07:00,574.25,3580.90,576.45,1822.00
23.01.2025 08:00,598.40,3714.40,650.57,2334.00
23.01.2025 09:00,550.00,3807.90,601.54,2332.20
23.01.2025 10:00,493.47,3801.00,495.58,2241.60
23.01.2025 11:00,478.25,3784.40,463.99,2022.60
23.01.2025 12:00,461.43,3614.80,414.32,1432.50
23.01.2025 13:00,463.02,3399.00,458.17,1055.10
23.01.2025 14:00,472.10,3615.60,473.48,751.30
23.01.2025 15:00,481.30,3521.70,478.16,917.80
23.01.2025 16:00,500.00,3873.90,496.04,1117.40
23.01.2025 17:00,525.05,3655.50,495.42,1020.60
23.01.2025 18:00,509.70,3574.90,498.00,1176.60
23.01.2025 19:00,488.78,3873.30,481.01,1188.30
23.01.2025 20:00,458.87,3778.50,432.60,1372.90
23.01.2025 21:00,400.00,3546.20,395.28,914.00
23.01.2025 22:00,405.50,3437.20,393.16,985.20
23.01.2025 23:00,398.70,2895.50,394.56,625.10
24.01.2025 00:00,400.25,2537.80,350.41,692.90
24.01.2025 01:00,393.00,2323.90,354.08,647.70
24.01.2025 02:00,397.66,2259.80,348.43,736.90
24.01.2025 03:00,399.89,2170.90,360.22,723.90
24.01.2025 04:00,430.00,2351.20,413.26,785.50
24.01.2025 05:00,451.64,2640.00,448.40,707.10
24.01.2025 06:00,512.00,3372.40,493.94,1260.60
24.01.2025 07:00,565.50,3319.60,534.57,1319.70
24.01.2025 08:00,608.50,3479.70,607.89,1160.50
24.01.2025 09:00,582.00,3552.50,580.80,1378.70
24.01.2025 10:00,508.00,3103.90,534.59,1294.50
24.01.2025 11:00,480.00,3039.30,474.95,1357.70
24.01.2025 12:00,462.60,3000.80,461.49,1367.80
24.01.2025 13:00,475.00,3017.40,461.22,1515.30
24.01.2025 14:00,490.00,2974.60,461.55,1553.40
24.01.2025 15:00,527.50,3369.20,534.59,1197.80
24.01.2025 16:00,544.33,3567.90,553.81,1049.20
24.01.2025 17:00,520.00,3709.20,516.00,1222.50
24.01.2025 18:00,448.11,3922.80,455.05,1132.90
24.01.2025 19:00,420.00,3771.70,427.59,942.80
24.01.2025 20:00,411.04,3857.10,403.87,635.60
24.01.2025 21:00,350.00,3883.90,343.47,976.30
24.01.2025 22:00,339.99,3848.70,346.97,931.00
24.01.2025 23:00,290.41,3360.00,254.66,1896.00
25.01.2025 00:00,338.28,3708.50,319.61,1531.10
25.01.2025 01:00,320.00,3934.20,328.78,1485.10
25.01.2025 02:00,319.89,3770.60,324.28,1552.30
25.01.2025 03:00,320.00,3657.70,321.87,1371.50
25.01.2025 04:00,330.00,3489.70,346.51,1415.70
25.01.2025 05:00,335.99,3432.50,364.26,1021.40
25.01.2025 06:00,363.99,3446.00,376.31,774.90
25.01.2025 07:00,420.00,3167.30,398.52,908.70
25.01.2025 08:00,463.30,3534.00,414.66,1195.50
25.01.2025 09:00,460.40,3507.30,407.69,1169.10
25.01.2025 10:00,440.00,3786.80,381.15,1398.50
25.01.2025 11:00,409.87,4213.90,372.92,1667.90
25.01.2025 12:00,400.00,4465.80,355.90,1668.90
25.01.2025 13:00,400.00,4358.00,351.96,1579.10
25.01.2025 14:00,414.53,4043.90,392.76,1524.10
25.01.2025 15:00,464.00,4383.00,470.25,1299.70
25.01.2025 16:00,518.40,4633.60,556.25,1851.50
25.01.2025 17:00,541.20,4425.10,612.19,1887.90
25.01.2025 18:00,550.00,4495.60,633.39,2523.20
25.01.2025 19:00,542.95,4451.00,616.37,2290.30
25.01.2025 20:00,520.01,4049.60,574.35,2432.00
25.01.2025 21:00,500.00,3614.50,540.63,2552.20
25.01.2025 22:00,487.60,3215.90,538.92,2536.90
25.01.2025 23:00,458.00,2923.50,515.52,2558.70
26.01.2025 00:00,480.39,2644.40,536.45,2894.60
26.01.2025 01:00,467.09,2618.30,491.73,2236.60
26.01.2025 02:00,454.00,2602.50,475.44,2007.90
26.01.2025 03:00,448.22,2744.70,454.62,1605.60
26.01.2025 04:00,448.35,2591.20,450.87,1464.20
26.01.2025 05:00,448.35,2502.20,460.64,1605.10
26.01.2025 06:00,467.50,2315.70,471.95,1332.30
26.01.2025 07:00,488.30,2285.80,502.01,1508.90
26.01.2025 08:00,510.00,2407.20,531.54,2015.40
26.01.2025 09:00,489.39,2499.50,517.42,1928.00
26.01.2025 10:00,469.17,2711.30,451.87,1233.80
26.01.2025 11:00,448.35,2912.50,433.88,1175.70
26.01.2025 12:00,431.99,2454.00,408.11,646.60
26.01.2025 13:00,429.00,2365.10,414.39,622.00
26.01.2025 14:00,438.00,2679.20,425.73,1119.30
26.01.2025 15:00,474.00,2918.90,478.13,1185.50
26.01.2025 16:00,515.11,2863.10,540.12,1285.20
26.01.2025 17:00,532.90,2914.60,567.05,1236.20
26.01.2025 18:00,533.20,2954.90,521.71,1012.80
26.01.2025 19:00,508.28,3187.90,462.39,1085.80
26.01.2025 20:00,468.40,3320.80,455.80,1228.10
26.01.2025 21:00,437.70,2821.80,394.38,1355.90
26.01.2025 22:00,413.30,2719.30,392.77,1301.90
26.01.2025 23:00,388.82,2479.40,396.05,921.40
27.01.2025 00:00,323.99,2679.60,220.23,882.30
27.01.2025 01:00,339.99,2913.30,199.59,944.50
27.01.2025 02:00,349.70,2899.30,201.40,980.30
27.01.2025 03:00,345.99,2746.50,229.94,965.30
27.01.2025 04:00,377.99,2745.20,300.06,1049.00
27.01.2025 05:00,404.00,2596.00,380.43,1257.00
27.01.2025 06:00,480.39,3355.80,467.53,1815.80
27.01.2025 07:00,530.00,3578.20,518.26,1276.90
27.01.2025 08:00,524.57,3476.50,509.32,1194.40
27.01.2025 09:00,450.41,3912.20,422.89,1261.00
27.01.2025 10:00,397.99,4208.60,320.92,2030.90
27.01.2025 11:00,368.20,4802.70,311.65,1618.10
27.01.2025 12:00,367.99,4955.30,309.00,1960.70
27.01.2025 13:00,384.50,4275.50,333.93,2215.30
27.01.2025 14:00,390.00,3617.30,399.78,1617.00
27.01.2025 15:00,460.93,3539.70,499.97,1420.90
27.01.2025 16:00,480.39,3794.00,525.18,1202.80
27.01.2025 17:00,504.38,3620.70,548.73,1284.80
27.01.2025 18:00,495.00,3582.80,529.45,1320.90
27.01.2025 19:00,506.00,3671.80,515.29,1160.80
27.01.2025 20:00,468.44,3525.20,473.06,1091.10
27.01.2025 21:00,391.00,3090.60,408.67,1141.80
27.01.2025 22:00,410.97,3025.00,419.69,1207.00
27.01.2025 23:00,393.80,3074.10,362.86,1635.10
28.01.2025 00:00,345.20,2706.60,347.68,596.30
28.01.2025 01:00,356.73,2561.90,355.08,653.80
28.01.2025 02:00,363.40,2462.70,382.62,678.60
28.01.2025 03:00,395.00,2307.10,425.48,726.10
28.01.2025 04:00,414.90,2353.00,448.79,978.20
28.01.2025 05:00,429.71,2296.70,430.51,1380.10
28.01.2025 06:00,514.76,3076.50,523.59,1594.00
28.01.2025 07:00,575.00,3006.30,571.33,1183.70
28.01.2025 08:00,584.00,3100.10,623.00,669.00
28.01.2025 09:00,539.08,3394.20,562.64,1163.60
28.01.2025 10:00,506.00,3144.20,524.79,1086.60
28.01.2025 11:00,500.00,3301.50,505.51,976.10
28.01.2025 12:00,496.00,3150.70,496.39,1079.50
28.01.2025 13:00,508.81,3206.60,510.40,1153.10
28.01.2025 14:00,534.00,3388.90,527.85,1172.30
28.01.2025 15:00,600.00,3414.40,577.95,1522.50
28.01.2025 16:00,624.23,3337.70,619.83,828.20
28.01.2025 17:00,614.00,3453.00,642.50,996.00
28.01.2025 18:00,590.00,3602.90,593.30,1342.20
28.01.2025 19:00,550.00,3493.80,563.27,1264.00
28.01.2025 20:00,497.85,2815.30,497.82,1462.40
28.01.2025 21:00,406.36,2563.10,413.29,903.70
28.01.2025 22:00,416.97,3182.90,426.58,1330.60
28.01.2025 23:00,387.93,2781.30,398.86,794.90
29.01.2025 00:00,357.99,2991.40,368.96,942.20
29.01.2025 01:00,341.01,2715.20,356.91,1156.50
29.01.2025 02:00,330.00,2808.40,338.21,1148.90
29.01.2025 03:00,332.91,2636.70,331.37,1109.00
29.01.2025 04:00,344.00,2813.60,352.19,951.20
29.01.2025 05:00,401.70,3081.40,403.04,837.10
29.01.2025 06:00,500.00,3487.50,487.12,1150.40
29.01.2025 07:00,549.28,3236.60,598.04,944.80
29.01.2025 08:00,596.00,3414.90,604.27,1330.00
29.01.2025 09:00,512.30,3360.90,557.29,1268.50
29.01.2025 10:00,449.70,3440.30,450.46,1362.50
29.01.2025 11:00,402.27,3885.70,381.52,1037.00
29.01.2025 12:00,376.00,4019.70,358.96,786.10
29.01.2025 13:00,400.00,3568.80,360.95,875.90
29.01.2025 14:00,418.99,3166.90,389.07,925.60
29.01.2025 15:00,475.00,3730.90,484.60,890.60
29.01.2025 16:00,530.00,3632.30,549.61,1244.00
29.01.2025 17:00,598.99,4357.60,617.35,1874.30
29.01.2025 18:00,594.65,4175.10,611.20,2163.20
29.01.2025 19:00,568.70,4198.30,560.07,1999.90
29.01.2025 20:00,494.98,4441.40,448.38,2112.40
29.01.2025 21:00,450.01,4161.00,380.19,2037.70
29.01.2025 22:00,441.48,4044.90,422.35,1881.10
29.01.2025 23:00,402.49,4011.50,390.89,2054.60
30.01.2025 00:00,407.59,3471.60,401.69,1757.90
30.01.2025 01:00,395.40,3386.10,401.02,1847.20
30.01.2025 02:00,395.40,3315.20,400.25,1781.30
30.01.2025 03:00,400.00,3297.50,403.88,1587.40
30.01.2025 04:00,425.00,3065.60,402.36,1401.40
30.01.2025 05:00,474.68,2824.30,465.24,1253.00
30.01.2025 06:00,565.00,3108.90,586.49,1382.60
30.01.2025 07:00,648.00,2912.90,643.45,1309.30
30.01.2025 08:00,659.96,3255.10,673.59,1510.90
30.01.2025 09:00,590.00,3629.20,637.07,2808.10
30.01.2025 10:00,514.50,3937.30,519.41,3208.20
30.01.2025 11:00,475.00,4259.70,517.88,3548.00
30.01.2025 12:00,480.00,4382.00,475.79,3104.20
30.01.2025 13:00,510.00,4015.70,476.10,2348.30
30.01.2025 14:00,551.09,3763.00,545.16,1896.00
30.01.2025 15:00,629.84,3619.90,645.74,1038.50
30.01.2025 16:00,699.00,3528.80,678.23,1490.10
30.01.2025 17:00,750.00,3656.20,753.57,1253.50
30.01.2025 18:00,730.00,3677.50,736.49,1241.20
30.01.2025 19:00,692.44,3815.70,677.72,1203.10
30.01.2025 20:00,631.29,3482.00,632.59,1258.10
30.01.2025 21:00,564.59,3644.30,564.94,1738.90
30.01.2025 22:00,541.00,3433.20,531.42,1962.80
30.01.2025 23:00,504.67,2703.10,505.09,2181.80
31.01.2025 00:00,504.00,2526.40,503.75,987.00
31.01.2025 01:00,485.00,2567.60,491.28,1185.30
31.01.2025 02:00,472.89,2498.80,477.98,1150.60
31.01.2025 03:00,466.06,2500.80,474.14,1165.20
31.01.2025 04:00,479.19,2486.90,488.97,958.30
31.01.2025 05:00,498.00,2424.40,508.10,987.60
31.01.2025 06:00,590.00,3182.60,593.28,1255.20
31.01.2025 07:00,652.60,3026.00,666.84,1071.80
31.01.2025 08:00,687.64,3092.30,687.19,1062.80
31.01.2025 09:00,630.00,3046.70,649.94,1550.00
31.01.2025 10:00,550.00,3489.70,546.16,2018.30
31.01.2025 11:00,520.00,3502.60,529.79,1701.80
31.01.2025 12:00,494.00,3700.60,504.02,1863.70
31.01.2025 13:00,500.00,3421.80,508.75,1501.40
31.01.2025 14:00,527.95,3381.60,503.19,1533.50
31.01.2025 15:00,594.90,3575.60,634.35,1833.70
31.01.2025 16:00,650.00,3473.60,707.79,1592.30
31.01.2025 17:00,725.00,3511.10,777.96,1870.00
31.01.2025 18:00,706.00,3678.90,774.47,2432.50
31.01.2025 19:00,660.00,3833.30,751.42,2429.90
31.01.2025 20:00,615.70,3784.30,682.83,2387.60
31.01.2025 21:00,545.00,3711.70,641.03,3448.80
31.01.2025 22:00,540.00,3668.50,544.56,3497.40
31.01.2025 23:00,510.12,3195.80,524.61,3358.00
01.02.2025 00:00,526.89,3282.10,555.04,3646.00
01.02.2025 01:00,515.00,3179.60,528.97,3685.50
01.02.2025 02:00,502.00,2801.00,510.38,3672.30
01.02.2025 03:00,500.01,2770.90,501.48,3074.30
01.02.2025 04:00,504.17,2745.30,501.35,2798.70
01.02.2025 05:00,512.24,2643.10,508.29,2839.70
01.02.2025 06:00,536.00,2891.40,535.15,2577.10
01.02.2025 07:00,570.00,3656.30,609.16,2722.40
01.02.2025 08:00,594.00,3870.00,645.83,2434.10
01.02.2025 09:00,562.00,3560.40,599.45,2107.30
01.02.2025 10:00,517.57,3424.90,540.37,1881.00
01.02.2025 11:00,490.00,3283.90,505.37,1510.40
01.02.2025 12:00,474.78,3461.20,500.11,1269.50
01.02.2025 13:00,480.00,3501.00,509.45,1372.70
01.02.2025 14:00,484.23,3294.40,503.67,1511.00
01.02.2025 15:00,551.36,3317.20,546.34,1629.40
01.02.2025 16:00,629.89,4059.60,651.98,1380.00
01.02.2025 17:00,698.26,4034.90,707.60,1243.40
01.02.2025 18:00,692.00,3985.40,704.73,1509.70
01.02.2025 19:00,666.52,3829.20,685.92,1789.40
01.02.2025 20:00,632.00,3764.90,659.04,1935.70
01.02.2025 21:00,580.00,3899.80,611.26,2331.00
01.02.2025 22:00,548.93,3516.60,596.49,3188.00
01.02.2025 23:00,513.00,3132.80,554.41,2947.20
02.02.2025 00:00,553.00,2477.40,559.80,2296.40
02.02.2025 01:00,520.00,2769.70,533.14,2912.60
02.02.2025 02:00,510.00,2632.20,516.69,2809.30
02.02.2025 03:00,509.01,2772.00,506.91,2483.90
02.02.2025 04:00,508.97,2671.00,513.95,2662.40
02.02.2025 05:00,510.39,2473.90,518.46,2706.30
02.02.2025 06:00,513.60,2726.90,538.11,2776.90
02.02.2025 07:00,542.00,3053.20,570.92,3253.90
02.02.2025 08:00,560.00,3238.80,576.79,3155.90
02.02.2025 09:00,542.00,3100.10,578.48,2947.50
02.02.2025 10:00,520.00,3039.70,546.29,2269.90
02.02.2025 11:00,507.88,3086.90,543.32,2396.90
02.02.2025 12:00,491.36,2880.20,513.53,1753.50
02.02.2025 13:00,500.00,2920.30,502.69,1206.30
02.02.2025 14:00,503.00,2911.30,489.85,1348.20
02.02.2025 15:00,540.00,3240.70,540.73,1854.70
02.02.2025 16:00,603.00,3660.20,641.69,2147.60
02.02.2025 17:00,690.00,3894.50,693.19,1661.20
02.02.2025 18:00,690.00,4156.80,724.10,2350.90
02.02.2025 19:00,684.00,3811.10,730.75,2272.30
02.02.2025 20:00,644.00,3730.40,695.25,2409.30
02.02.2025 21:00,610.00,3650.10,654.39,2648.90
02.02.2025 22:00,572.00,3653.40,623.59,3202.50
02.02.2025 23:00,544.00,3207.50,559.72,3148.90
03.02.2025 00:00,551.00,2865.20,544.18,2686.70
03.02.2025 01:00,524.33,3226.70,531.99,3280.30
03.02.2025 02:00,512.20,2965.90,523.93,3208.50
03.02.2025 03:00,509.33,2918.60,504.27,2379.20
03.02.2025 04:00,517.91,2917.00,517.71,2402.00
03.02.2025 05:00,547.44,3332.70,536.75,2521.80
03.02.2025 06:00,681.00,3700.30,668.72,2027.60
03.02.2025 07:00,861.00,3295.60,858.82,1332.10
03.02.2025 08:00,840.33,3653.30,864.75,1228.40
03.02.2025 09:00,653.81,3807.70,640.44,1200.50
03.02.2025 10:00,584.80,4020.90,556.58,1768.80
03.02.2025 11:00,560.00,3937.20,529.89,1916.30
03.02.2025 12:00,545.41,4048.40,492.63,1905.70
03.02.2025 13:00,550.00,3917.20,485.35,1440.10
03.02.2025 14:00,552.30,3658.20,522.49,978.70
03.02.2025 15:00,620.00,3983.70,618.45,1236.80
03.02.2025 16:00,927.13,4311.40,713.54,1731.20
03.02.2025 17:00,1000.00,4300.70,903.47,1471.80
03.02.2025 18:00,900.00,4116.40,843.27,1283.20
03.02.2025 19:00,849.99,4119.20,844.82,1346.80
03.02.2025 20:00,726.00,4185.20,704.68,1398.40
03.02.2025 21:00,570.00,3561.50,585.25,1569.60
03.02.2025 22:00,588.00,4977.30,605.83,2344.00
03.02.2025 23:00,556.63,4470.70,570.54,2317.20
04.02.2025 00:00,559.08,3346.20,560.59,1893.70
04.02.2025 01:00,530.01,3362.70,531.53,2040.10
04.02.2025 02:00,522.00,3383.10,521.55,1700.70
04.02.2025 03:00,520.00,3460.10,524.97,1601.80
04.02.2025 04:00,524.12,3108.50,521.84,1376.40
04.02.2025 05:00,550.00,3422.80,540.39,1246.40
04.02.2025 06:00,683.00,4043.70,657.92,2056.70
